name,surname,job,URI
CARLO MARIA,DESPINE,1,http://dati.camera.it/ocd/persona.rdf/pr239
LUIGI FEDERICO,MENABREA,1,http://dati.camera.it/ocd/persona.rdf/pr241
ALFONSO,LA MARMORA (FERRERO),0,http://dati.camera.it/ocd/persona.rdf/pr2629
ALFONSO,LA MARMORA (FERRERO),1,http://dati.camera.it/ocd/persona.rdf/pr2629
LUIGI AMEDEO,MELEGARI,1,http://dati.camera.it/ocd/persona.rdf/pr3104
LUIGI,NAZARI DI CALABIANA,2,http://dati.camera.it/ocd/persona.rdf/pr10019
GIOVANNI,NIGRA,0,http://dati.camera.it/ocd/persona.rdf/pr10027
GIOVANNI,NIGRA,2,http://dati.camera.it/ocd/persona.rdf/pr10027
VITTORIO AMEDEO,SALLIER DELLA TORRE,2,http://dati.camera.it/ocd/persona.rdf/pr10261
CESARE,BALBO,1,http://dati.camera.it/ocd/persona.rdf/pr207
AGOSTINO,DEPRETIS,1,http://dati.camera.it/ocd/persona.rdf/pr2204
GIOACCHINO,VALERIO,1,http://dati.camera.it/ocd/persona.rdf/pr479
MASSIMO,D'AZEGLIO (TAPARELLI),1,http://dati.camera.it/ocd/persona.rdf/pr512
GIACOMO,DURANDO,1,http://dati.camera.it/ocd/persona.rdf/pr548
LORENZO,VALERIO,1,http://dati.camera.it/ocd/persona.rdf/pr553
GIROLAMO,RAMORINO,1,http://dati.camera.it/ocd/persona.rdf/pr721
GIUSEPPE,ALBINI,2,http://dati.camera.it/ocd/persona.rdf/pr9028
CESARE,ALFIERI DI SOSTEGNO,2,http://dati.camera.it/ocd/persona.rdf/pr9037
AGOSTINO,CHIODO,2,http://dati.camera.it/ocd/persona.rdf/pr9356
AGOSTINO,CHIODO,0,http://dati.camera.it/ocd/persona.rdf/pr9356
LUIGI GIOVANNI ANTONIO,CIBRARIO,2,http://dati.camera.it/ocd/persona.rdf/pr9363
GABRIELE,DE LAUNAY,0,http://dati.camera.it/ocd/persona.rdf/pr9482
GABRIELE,DE LAUNAY,2,http://dati.camera.it/ocd/persona.rdf/pr9482
GIUSEPPE,MANNO,2,http://dati.camera.it/ocd/persona.rdf/pr9881
CARLO,CADORNA,0,http://dati.camera.it/ocd/persona.rdf/pr557
CARLO,CADORNA,1,http://dati.camera.it/ocd/persona.rdf/pr557
CARLO,BON COMPAGNI DI MOMBELLO,1,http://dati.camera.it/ocd/persona.rdf/pr1369
PIER DIONIGI,PINELLI,1,http://dati.camera.it/ocd/persona.rdf/pr201
PIER DIONIGI,PINELLI,0,http://dati.camera.it/ocd/persona.rdf/pr201
GIOVANNI,LANZA,1,http://dati.camera.it/ocd/persona.rdf/pr2829
LORENZO,PARETO,1,http://dati.camera.it/ocd/persona.rdf/pr289
URBANO,RATTAZZI,1,http://dati.camera.it/ocd/persona.rdf/pr3817
URBANO,RATTAZZI,0,http://dati.camera.it/ocd/persona.rdf/pr3817
SEBASTIANO,TECCHIO,1,http://dati.camera.it/ocd/persona.rdf/pr4197
SEBASTIANO,TECCHIO,0,http://dati.camera.it/ocd/persona.rdf/pr4197
VINCENZO,GIOBERTI,0,http://dati.camera.it/ocd/persona.rdf/pr437
VINCENZO,GIOBERTI,1,http://dati.camera.it/ocd/persona.rdf/pr437
BERNARDO CARLO,MOSCA,2,http://dati.camera.it/ocd/persona.rdf/pr10001
GIUSEPPE,MUSIO,2,http://dati.camera.it/ocd/persona.rdf/pr10012
GIOVANNI ANTONIO AMEDEO,PLANA,2,http://dati.camera.it/ocd/persona.rdf/pr10158
GIACOMO,PLEZZA,2,http://dati.camera.it/ocd/persona.rdf/pr10159
FERDINANDO,PRAT,2,http://dati.camera.it/ocd/persona.rdf/pr10177
EMANUELE,PES DI VILLAMARINA,2,http://dati.camera.it/ocd/persona.rdf/pr10121
CARLO ILARIONE,PETITTI BAGLIANI DI RORETO,2,http://dati.camera.it/ocd/persona.rdf/pr10127
AMEDEO,PEYRON,2,http://dati.camera.it/ocd/persona.rdf/pr10133
LORENZO,PICOLET,2,http://dati.camera.it/ocd/persona.rdf/pr10141
GASPARE DOMENICO,REGIS,2,http://dati.camera.it/ocd/persona.rdf/pr10209
ALBERTO,RICCI,2,http://dati.camera.it/ocd/persona.rdf/pr10216
EDOARDO GIUSEPPE,RIGNON,2,http://dati.camera.it/ocd/persona.rdf/pr10223
MAURIZIO,RORÀ (LUCERNA DI),2,http://dati.camera.it/ocd/persona.rdf/pr10237
GIACINTO,PROVANA DI COLLEGNO,2,http://dati.camera.it/ocd/persona.rdf/pr10183
